latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
51.7165,-86.14157,301.92,2.4,1.49,2025-08-13,2034,Aqua,MODIS,47,6.1NRT,289.42,16.41,D
65.67333,-123.72574,357.74,2.24,1.45,2025-08-13,2038,Aqua,MODIS,93,6.1NRT,297.76,248.89,D
65.7291,-123.64703,313.92,2.22,1.44,2025-08-13,2038,Aqua,MODIS,51,6.1NRT,290.2,32.95,D
65.72852,-123.65478,319.3,2.22,1.44,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,289.93,50.38,D
62.18046,-115.75009,332.09,1.89,1.34,2025-08-13,2038,Aqua,MODIS,76,6.1NRT,292.66,67.38,D
62.18863,-115.7188,371.35,1.88,1.34,2025-08-13,2038,Aqua,MODIS,75,6.1NRT,295.32,292.96,D
62.14932,-115.71255,316.92,1.89,1.34,2025-08-13,2038,Aqua,MODIS,37,6.1NRT,292.28,28.66,D
62.2669,-113.16969,311.28,1.55,1.23,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,292.06,17.31,D
62.23202,-112.82922,304.87,1.52,1.22,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,292.41,6.45,D
62.10787,-113.2548,319.78,1.58,1.24,2025-08-13,2038,Aqua,MODIS,49,6.1NRT,291.82,29.93,D
62.1142,-113.22808,324.36,1.58,1.24,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,293.86,37.78,D
62.17027,-112.99028,311.76,1.54,1.22,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,292.92,16.58,D
62.1764,-112.96412,322.48,1.54,1.22,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,295.39,34.77,D
62.11005,-113.0902,311.16,1.56,1.23,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,293.3,17.15,D
62.13143,-112.94839,304.77,1.54,1.22,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,293.1,8.2,D
62.12793,-112.91171,332.81,1.54,1.22,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,294.59,59.15,D
62.12574,-112.90513,332.28,1.54,1.22,2025-08-13,2038,Aqua,MODIS,64,6.1NRT,294.31,57.2,D
65.68667,-123.62941,325.01,2.23,1.45,2025-08-13,2038,Aqua,MODIS,79,6.1NRT,298.48,58.77,D
65.67642,-123.61064,310.52,2.23,1.45,2025-08-13,2038,Aqua,MODIS,0,6.1NRT,295.39,18.06,D
65.67492,-123.66801,385.85,2.23,1.45,2025-08-13,2038,Aqua,MODIS,94,6.1NRT,305.78,563.47,D
65.66306,-123.70689,359.92,2.24,1.45,2025-08-13,2038,Aqua,MODIS,87,6.1NRT,300.55,267.96,D
65.69691,-123.64817,340.69,2.23,1.45,2025-08-13,2038,Aqua,MODIS,92,6.1NRT,298.61,125.98,D
65.68517,-123.68682,390.8,2.23,1.45,2025-08-13,2038,Aqua,MODIS,100,6.1NRT,306.68,636.25,D
65.70718,-123.6669,361.18,2.23,1.45,2025-08-13,2038,Aqua,MODIS,89,6.1NRT,295.19,275.48,D
49.1099,-124.78131,333.04,1.22,1.1,2025-08-13,2212,Aqua,MODIS,35,6.1NRT,299.89,32.25,D
49.11599,-124.74892,341.57,1.22,1.1,2025-08-13,2212,Aqua,MODIS,90,6.1NRT,302.86,48.24,D
49.119,-124.73293,420.16,1.22,1.1,2025-08-13,2212,Aqua,MODIS,100,6.1NRT,312.39,517.45,D
49.09746,-124.79353,361.86,1.22,1.1,2025-08-13,2212,Aqua,MODIS,94,6.1NRT,299.78,109.69,D
49.1066,-124.74505,336.48,1.22,1.1,2025-08-13,2212,Aqua,MODIS,81,6.1NRT,297.95,39.01,D
49.10955,-124.72942,340.92,1.22,1.1,2025-08-13,2212,Aqua,MODIS,86,6.1NRT,294.57,50.63,D
49.09763,-124.739,328.76,1.22,1.1,2025-08-13,2212,Aqua,MODIS,42,6.1NRT,296.56,27.38,D
49.10051,-124.72377,332.76,1.22,1.1,2025-08-13,2212,Aqua,MODIS,80,6.1NRT,290.9,36.28,D
49.576,-125.31992,303.57,1.25,1.11,2025-08-13,2212,Aqua,MODIS,33,6.1NRT,284.34,7.5,D
49.47889,-123.74161,304.3,1.11,1.05,2025-08-13,2212,Aqua,MODIS,0,6.1NRT,293.16,5.44,D
49.14093,-124.77785,406.56,1.22,1.1,2025-08-13,2212,Aqua,MODIS,71,6.1NRT,306.2,385.84,D
49.14402,-124.76122,505.51,1.22,1.1,2025-08-13,2212,Aqua,MODIS,82,6.1NRT,400.07,2312.3,D
49.13499,-124.7554,434.31,1.22,1.1,2025-08-13,2212,Aqua,MODIS,100,6.1NRT,324.88,694.04,D
49.1379,-124.73985,470.34,1.22,1.1,2025-08-13,2212,Aqua,MODIS,94,6.1NRT,331.86,1341.07,D
49.12567,-124.75121,340.92,1.22,1.1,2025-08-13,2212,Aqua,MODIS,78,6.1NRT,302.63,48.47,D
49.1285,-124.73614,421.67,1.22,1.1,2025-08-13,2212,Aqua,MODIS,100,6.1NRT,312.73,533.53,D
62.12188,-112.89787,304,2.47,1.51,2025-08-13,2214,Aqua,MODIS,0,6.1NRT,291.85,17.17,D
62.10837,-113.21808,311.3,2.4,1.49,2025-08-13,2214,Aqua,MODIS,0,6.1NRT,290.78,33.25,D
62.1064,-113.26327,310.33,2.39,1.49,2025-08-13,2214,Aqua,MODIS,58,6.1NRT,289.67,30.8,D
62.17343,-112.95438,306.66,2.46,1.51,2025-08-13,2214,Aqua,MODIS,0,6.1NRT,293.22,20,D
62.17141,-113.00056,303.29,2.45,1.51,2025-08-13,2214,Aqua,MODIS,0,6.1NRT,291.38,11.05,D
62.07689,-115.96648,317.02,1.89,1.34,2025-08-13,2214,Aqua,MODIS,0,6.1NRT,296.05,22.91,D
52.41153,-125.63914,332.28,1.14,1.06,2025-08-13,2214,Aqua,MODIS,88,6.1NRT,294.93,35.07,D
52.40257,-125.63425,312.3,1.14,1.06,2025-08-13,2214,Aqua,MODIS,40,6.1NRT,295.13,10.75,D
61.61048,-117.43074,310.73,1.64,1.26,2025-08-13,2214,Aqua,MODIS,53,6.1NRT,289.87,15.16,D
61.60817,-117.46091,316.35,1.64,1.26,2025-08-13,2214,Aqua,MODIS,72,6.1NRT,292.71,24.3,D
62.35421,-116.3595,327.15,1.84,1.33,2025-08-13,2216,Aqua,MODIS,69,6.1NRT,292.91,53.67,D
65.43784,-115.89788,316.61,2.09,1.41,2025-08-13,2216,Aqua,MODIS,62,6.1NRT,288.59,43.19,D
65.71208,-123.70019,381.55,1.24,1.1,2025-08-13,2216,Aqua,MODIS,87,6.1NRT,299.9,211.19,D
65.71474,-123.67435,343.6,1.24,1.11,2025-08-13,2216,Aqua,MODIS,83,6.1NRT,293.99,59.82,D
65.70521,-123.66859,333.04,1.24,1.11,2025-08-13,2216,Aqua,MODIS,43,6.1NRT,295,33.67,D
65.68774,-123.74011,389.42,1.23,1.1,2025-08-13,2216,Aqua,MODIS,87,6.1NRT,304.45,258.52,D
65.69038,-123.71439,378.46,1.23,1.1,2025-08-13,2216,Aqua,MODIS,87,6.1NRT,304.66,192.35,D
65.69303,-123.68861,362.26,1.24,1.1,2025-08-13,2216,Aqua,MODIS,87,6.1NRT,306.86,117.13,D
65.69567,-123.66277,336.78,1.24,1.11,2025-08-13,2216,Aqua,MODIS,76,6.1NRT,298.38,40.6,D
65.67823,-123.73431,371.33,1.23,1.1,2025-08-13,2216,Aqua,MODIS,94,6.1NRT,305.25,156.28,D
65.68086,-123.70861,397.89,1.23,1.1,2025-08-13,2216,Aqua,MODIS,94,6.1NRT,312.05,318.85,D
65.68349,-123.68286,341.91,1.24,1.1,2025-08-13,2216,Aqua,MODIS,75,6.1NRT,304.9,53.7,D
65.68614,-123.65701,334.26,1.24,1.11,2025-08-13,2216,Aqua,MODIS,51,6.1NRT,303.61,36.11,D
65.69141,-123.60526,317.88,1.24,1.11,2025-08-13,2216,Aqua,MODIS,29,6.1NRT,298.2,11.27,D
62.18278,-115.70914,320.9,1.93,1.36,2025-08-13,2216,Aqua,MODIS,61,6.1NRT,294.35,36.25,D
62.35839,-116.35249,334.89,1.84,1.33,2025-08-13,2216,Aqua,MODIS,73,6.1NRT,292.38,79.17,D
64.27509,-120.35586,313.63,1.44,1.19,2025-08-13,2216,Aqua,MODIS,54,6.1NRT,295.38,13.44,D
65.6707,-123.69747,363.99,1.23,1.1,2025-08-13,2216,Aqua,MODIS,75,6.1NRT,305.84,124.94,D
65.67877,-123.62013,325.21,1.24,1.11,2025-08-13,2216,Aqua,MODIS,0,6.1NRT,298.07,22.95,D
65.68878,-123.63113,330.55,1.24,1.11,2025-08-13,2216,Aqua,MODIS,82,6.1NRT,299.91,29.73,D
65.67134,-123.70282,356.28,1.23,1.1,2025-08-13,2216,Aqua,MODIS,85,6.1NRT,305.9,96.45,D
65.67924,-123.62537,327.05,1.24,1.11,2025-08-13,2216,Aqua,MODIS,65,6.1NRT,298.55,25.02,D
65.72428,-123.68009,318.35,1.24,1.11,2025-08-13,2216,Aqua,MODIS,48,6.1NRT,291.24,18.35,D
48.76625,-55.54905,307.85,3.66,1.79,2025-08-13,2326,Terra,MODIS,37,6.1NRT,291.82,45.51,N
47.90867,-53.11469,309.2,2.96,1.64,2025-08-13,2326,Terra,MODIS,51,6.1NRT,292,40.38,N
47.87503,-53.17054,308.55,2.99,1.64,2025-08-13,2326,Terra,MODIS,61,6.1NRT,291.55,38.91,N
44.66737,-65.20059,364.75,1.01,1,2025-08-14,0105,Terra,MODIS,100,6.1NRT,297.61,99.91,N
47.19828,-66.86237,303.44,1.03,1.01,2025-08-14,0105,Terra,MODIS,55,6.1NRT,289.78,5.34,N
48.76793,-55.5406,312.33,2.49,1.52,2025-08-14,0105,Terra,MODIS,23,6.1NRT,291.48,36.42,N
48.76285,-55.54691,309.99,2.49,1.52,2025-08-14,0105,Terra,MODIS,35,6.1NRT,291.66,32.85,N
47.86884,-53.19743,300.87,3.28,1.71,2025-08-14,0105,Terra,MODIS,26,6.1NRT,289.05,30.05,N
48.71236,-55.56846,301.25,2.48,1.52,2025-08-14,0105,Terra,MODIS,36,6.1NRT,290.99,16.55,N
44.66891,-65.25227,302.77,1.01,1,2025-08-14,0105,Terra,MODIS,51,6.1NRT,290.5,4.71,N
44.6743,-65.21544,437.69,1.01,1,2025-08-14,0105,Terra,MODIS,100,6.1NRT,307.63,569.69,N
44.6761,-65.20314,401.91,1.01,1,2025-08-14,0105,Terra,MODIS,100,6.1NRT,298.29,266.42,N
44.66558,-65.21289,399.1,1.01,1,2025-08-14,0105,Terra,MODIS,100,6.1NRT,311.51,249.44,N
49.83897,-98.34963,301.52,1.62,1.25,2025-08-14,0245,Terra,MODIS,42,6.1NRT,285.96,12.23,N
49.83818,-98.34364,305.51,1.62,1.25,2025-08-14,0245,Terra,MODIS,65,6.1NRT,286.07,16.05,N
58.8689,-100.27698,305.4,1.16,1.07,2025-08-14,0247,Terra,MODIS,64,6.1NRT,277,13.19,N
65.67249,-123.70374,311.25,3.16,1.68,2025-08-14,0249,Terra,MODIS,36,6.1NRT,287.75,56.66,D
65.44144,-115.91164,300.9,2.01,1.38,2025-08-14,0249,Terra,MODIS,0,6.1NRT,285.05,17.03,D
65.70206,-123.67249,307.28,3.14,1.68,2025-08-14,0249,Terra,MODIS,0,6.1NRT,287.31,45.97,D
65.68372,-123.72766,327.93,3.16,1.68,2025-08-14,0249,Terra,MODIS,64,6.1NRT,289.18,138.5,D
49.15884,-124.76967,391.2,2.06,1.4,2025-08-14,0421,Terra,MODIS,100,6.1NRT,278.79,589.81,N
49.14394,-124.72015,339.94,2.05,1.39,2025-08-14,0421,Terra,MODIS,99,6.1NRT,281.3,125.13,N
49.13703,-124.75038,338.74,2.06,1.4,2025-08-14,0421,Terra,MODIS,84,6.1NRT,285.35,117.02,N
49.15473,-124.73016,369.94,2.05,1.39,2025-08-14,0421,Terra,MODIS,100,6.1NRT,284.79,331.98,N
49.14781,-124.76054,414.24,2.06,1.4,2025-08-14,0421,Terra,MODIS,100,6.1NRT,292.48,1000.45,N
49.16542,-124.74068,387.55,2.05,1.39,2025-08-14,0421,Terra,MODIS,100,6.1NRT,281.58,538.06,N
49.17069,-124.77518,300.84,2.06,1.4,2025-08-14,0421,Terra,MODIS,32,6.1NRT,273.56,16.14,N
62.1913,-115.70907,305.59,1.28,1.12,2025-08-14,0425,Terra,MODIS,65,6.1NRT,282.82,14.5,N
61.60897,-117.43333,310.9,1.13,1.06,2025-08-14,0425,Terra,MODIS,81,6.1NRT,280.05,16.46,N
61.61817,-117.43777,393.17,1.13,1.06,2025-08-14,0425,Terra,MODIS,100,6.1NRT,291.75,262.35,N
61.61594,-117.4584,331.42,1.13,1.06,2025-08-14,0425,Terra,MODIS,100,6.1NRT,282.84,40.79,N
61.62737,-117.44221,340.65,1.13,1.06,2025-08-14,0425,Terra,MODIS,100,6.1NRT,282.25,57.68,N
61.62513,-117.46285,322.02,1.13,1.06,2025-08-14,0425,Terra,MODIS,100,6.1NRT,280.09,27.66,N
62.11578,-113.24002,305.44,1.53,1.22,2025-08-14,0425,Terra,MODIS,64,6.1NRT,283.12,18.05,N
62.34687,-112.72713,303.96,1.6,1.25,2025-08-14,0425,Terra,MODIS,58,6.1NRT,284.09,16.95,N
62.16193,-115.69636,307.12,1.28,1.12,2025-08-14,0425,Terra,MODIS,65,6.1NRT,281.54,15.07,N
62.15973,-115.72014,327.69,1.28,1.12,2025-08-14,0425,Terra,MODIS,100,6.1NRT,282.88,41.87,N
62.93531,-117.42066,310.66,1.18,1.08,2025-08-14,0425,Terra,MODIS,81,6.1NRT,283.83,16.18,N
65.71108,-123.72894,304.78,1.01,1.01,2025-08-14,0427,Terra,MODIS,62,6.1NRT,284.41,8.87,D
65.66838,-123.68956,305.76,1.01,1.01,2025-08-14,0427,Terra,MODIS,65,6.1NRT,283.64,8.95,D
65.67689,-123.69631,320.6,1.01,1.01,2025-08-14,0427,Terra,MODIS,68,6.1NRT,287.29,19.67,D
65.6741,-123.71706,310.32,1.01,1.01,2025-08-14,0427,Terra,MODIS,80,6.1NRT,284.64,11.89,D
65.69111,-123.66703,303.61,1.01,1.01,2025-08-14,0427,Terra,MODIS,4,6.1NRT,285.08,7.15,D
65.68834,-123.68784,317.74,1.01,1.01,2025-08-14,0427,Terra,MODIS,69,6.1NRT,288.12,16.96,D
65.68556,-123.70863,333.17,1.01,1.01,2025-08-14,0427,Terra,MODIS,100,6.1NRT,291.01,35.51,D
65.68279,-123.72942,334.72,1.01,1.01,2025-08-14,0427,Terra,MODIS,100,6.1NRT,288.88,38.84,D
65.69129,-123.73618,323.12,1.01,1.01,2025-08-14,0427,Terra,MODIS,100,6.1NRT,288.47,23.13,D
65.6998,-123.74296,312.68,1.01,1.01,2025-08-14,0427,Terra,MODIS,74,6.1NRT,286.33,13.04,D
65.71664,-123.6873,316.7,1.01,1.01,2025-08-14,0427,Terra,MODIS,46,6.1NRT,286.78,15.34,D
65.71387,-123.70812,311.58,1.01,1.01,2025-08-14,0427,Terra,MODIS,13,6.1NRT,286.06,11.62,D
65.72793,-123.67322,303.29,1.01,1.01,2025-08-14,0427,Terra,MODIS,39,6.1NRT,283.81,7.79,D
66.86248,-133.6391,302.05,1.19,1.09,2025-08-14,0427,Terra,MODIS,46,6.1NRT,288.26,7.17,D
47.90899,-53.09178,304.57,1.1,1.05,2025-08-14,0646,Aqua,MODIS,23,6.1NRT,291.21,6.71,N
47.91078,-53.1059,308.77,1.1,1.05,2025-08-14,0646,Aqua,MODIS,75,6.1NRT,291.11,10.01,N
44.68571,-65.20614,309.9,4.28,1.91,2025-08-14,0648,Aqua,MODIS,68,6.1NRT,288.15,90.11,N
44.66883,-65.2072,316.24,4.28,1.91,2025-08-14,0648,Aqua,MODIS,90,6.1NRT,288.43,127.22,N
47.80869,-53.18365,307.99,1.11,1.05,2025-08-14,0648,Aqua,MODIS,58,6.1NRT,291.37,9.83,N
44.68286,-65.21532,315.23,4.28,1.91,2025-08-14,0648,Aqua,MODIS,88,6.1NRT,288.35,123.01,N
62.93681,-117.41929,308.89,1.01,1.01,2025-08-14,1138,Aqua,MODIS,59,6.1NRT,282.62,12.81,N
62.93948,-117.43819,306.03,1.01,1.01,2025-08-14,1138,Aqua,MODIS,28,6.1NRT,281.38,10.72,N
49.17031,-124.74444,322.37,1.01,1.01,2025-08-14,1145,Aqua,MODIS,92,6.1NRT,283.71,22.74,N
49.16159,-124.75432,330.55,1.01,1.01,2025-08-14,1145,Aqua,MODIS,68,6.1NRT,285.5,31.45,N
49.15963,-124.74062,329.05,1.01,1.01,2025-08-14,1145,Aqua,MODIS,22,6.1NRT,284.61,27.6,N
49.1548,-124.77071,331.55,1.01,1.01,2025-08-14,1145,Aqua,MODIS,56,6.1NRT,284.63,32.62,N
49.15285,-124.7571,324.93,1.01,1.01,2025-08-14,1145,Aqua,MODIS,56,6.1NRT,286.65,24.91,N
49.14695,-124.71589,306.07,1.01,1.01,2025-08-14,1145,Aqua,MODIS,22,6.1NRT,283.24,9.69,N
65.68674,-123.69888,306.19,1.83,1.33,2025-08-14,1316,Aqua,MODIS,15,6.1NRT,284.48,21.82,D
47.28849,-66.10206,346.84,1.33,1.14,2025-08-14,1437,Terra,MODIS,68,6.1NRT,287.91,81.37,D
47.29167,-66.11867,367.01,1.33,1.14,2025-08-14,1437,Terra,MODIS,87,6.1NRT,291.28,158.36,D
42.80137,-80.09431,312.39,1.89,1.34,2025-08-14,1437,Terra,MODIS,0,6.1NRT,299.76,16.44,D
48.30929,-91.02176,300.57,1.24,1.11,2025-08-14,1613,Terra,MODIS,0,6.1NRT,285.84,3.73,D
50.53511,-89.20693,300.25,1.32,1.14,2025-08-14,1613,Terra,MODIS,22,6.1NRT,283.27,4.19,D
49.86036,-91.37518,300.17,1.14,1.06,2025-08-14,1613,Terra,MODIS,21,6.1NRT,287.48,2.59,D
49.69844,-91.47058,301.07,1.13,1.06,2025-08-14,1613,Terra,MODIS,0,6.1NRT,286.63,3.36,D
49.59401,-92.46169,300.68,1.07,1.03,2025-08-14,1613,Terra,MODIS,17,6.1NRT,286.57,2.09,D
49.8447,-98.33924,306.81,1.15,1.07,2025-08-14,1613,Terra,MODIS,33,6.1NRT,294.67,4.72,D
48.47226,-90.76962,300.1,1.26,1.12,2025-08-14,1613,Terra,MODIS,0,6.1NRT,286.35,3.53,D
48.43887,-90.92157,300.73,1.24,1.11,2025-08-14,1613,Terra,MODIS,33,6.1NRT,286.82,3.82,D
49.40595,-90.53209,300.79,1.24,1.1,2025-08-14,1613,Terra,MODIS,0,6.1NRT,286.34,3.84,D
49.49049,-90.36707,300.18,1.25,1.11,2025-08-14,1613,Terra,MODIS,19,6.1NRT,284.75,2.59,D
65.71152,-123.6921,338.59,1.95,1.36,2025-08-14,1749,Terra,MODIS,0,6.1NRT,298.43,93.77,D
61.60916,-117.41869,309.78,1.11,1.05,2025-08-14,1749,Terra,MODIS,28,6.1NRT,293,7.44,D
61.61144,-117.4389,311.23,1.11,1.05,2025-08-14,1749,Terra,MODIS,32,6.1NRT,295.12,8.2,D
62.1346,-116.49129,312.47,1.08,1.04,2025-08-14,1749,Terra,MODIS,0,6.1NRT,297.78,6.5,D
62.2869,-117.32049,306.54,1.13,1.06,2025-08-14,1749,Terra,MODIS,44,6.1NRT,294.46,4.51,D
62.16304,-115.71667,317.33,1.05,1.02,2025-08-14,1749,Terra,MODIS,55,6.1NRT,290.26,11.55,D
62.33727,-117.19965,311.51,1.12,1.06,2025-08-14,1749,Terra,MODIS,0,6.1NRT,297.05,7.03,D
62.18945,-115.70187,306.2,1.05,1.02,2025-08-14,1749,Terra,MODIS,28,6.1NRT,288.66,3.66,D
62.13268,-112.89644,310.79,1,1,2025-08-14,1749,Terra,MODIS,0,6.1NRT,285.96,7.77,D
62.91241,-117.36503,316.52,1.15,1.07,2025-08-14,1749,Terra,MODIS,66,6.1NRT,294.09,15.09,D
62.94035,-117.44315,309.66,1.16,1.07,2025-08-14,1749,Terra,MODIS,33,6.1NRT,288.07,9.01,D
65.71373,-123.73414,339.58,1.95,1.36,2025-08-14,1749,Terra,MODIS,0,6.1NRT,294.84,98.54,D
57.76058,-116.67023,306.35,1.01,1,2025-08-14,1749,Terra,MODIS,47,6.1NRT,293.74,7.08,D
56.08887,-116.8352,305.18,1,1,2025-08-14,1752,Terra,MODIS,0,6.1NRT,279.27,7.71,D
47.29226,-66.09935,319.33,2.51,1.52,2025-08-14,1754,Aqua,MODIS,0,6.1NRT,289.95,55.63,D
47.86782,-53.18828,356.25,1.08,1.04,2025-08-14,1754,Aqua,MODIS,74,6.1NRT,303.83,76.87,D
47.82,-53.21303,342.17,1.08,1.04,2025-08-14,1754,Aqua,MODIS,0,6.1NRT,296.27,44.05,D
47.8804,-53.16239,420.18,1.09,1.04,2025-08-14,1754,Aqua,MODIS,0,6.1NRT,301.68,437.57,D
47.84714,-53.22059,333.42,1.08,1.04,2025-08-14,1754,Aqua,MODIS,0,6.1NRT,296.59,29.03,D
47.85973,-53.19508,349.46,1.08,1.04,2025-08-14,1754,Aqua,MODIS,0,6.1NRT,298.93,57.76,D
47.86956,-53.17422,347.94,1.09,1.04,2025-08-14,1754,Aqua,MODIS,71,6.1NRT,297.5,57.87,D
47.87865,-53.17656,404.37,1.09,1.04,2025-08-14,1754,Aqua,MODIS,94,6.1NRT,307.48,307.7,D
55.16447,-60.40561,400.18,1.02,1.01,2025-08-14,1756,Aqua,MODIS,100,6.1NRT,288.65,258.61,D
55.15099,-60.43158,314.27,1.02,1.01,2025-08-14,1756,Aqua,MODIS,0,6.1NRT,299.09,9.09,D
65.66872,-123.70689,342.71,1.49,1.21,2025-08-14,1928,Terra,MODIS,84,6.1NRT,294.05,78.82,D
66.86499,-133.64279,308.35,1,1,2025-08-14,1928,Terra,MODIS,62,6.1NRT,295.39,4.96,D
65.31731,-121.45734,312.18,1.78,1.31,2025-08-14,1928,Terra,MODIS,68,6.1NRT,295.54,22.54,D
61.60373,-117.41113,309.68,3.51,1.76,2025-08-14,1928,Terra,MODIS,68,6.1NRT,289.64,45.87,D
61.6214,-117.46407,306.09,3.49,1.76,2025-08-14,1928,Terra,MODIS,36,6.1NRT,290.02,27.07,D
66.86187,-133.62161,307.87,1,1,2025-08-14,1928,Terra,MODIS,54,6.1NRT,297.45,4.47,D
65.30928,-121.42599,308.83,1.78,1.31,2025-08-14,1928,Terra,MODIS,68,6.1NRT,293.66,17.56,D
65.68667,-123.60178,323.62,1.5,1.21,2025-08-14,1928,Terra,MODIS,41,6.1NRT,297.56,27.35,D
65.67807,-123.69415,334.39,1.49,1.21,2025-08-14,1928,Terra,MODIS,37,6.1NRT,301.27,49.23,D
61.47145,-137.10719,308.02,1,1,2025-08-14,1930,Terra,MODIS,0,6.1NRT,295.6,6.9,D
42.04962,-82.58292,316.17,1.29,1.13,2025-08-14,1932,Aqua,MODIS,19,6.1NRT,300.11,10.64,D
50.21493,-90.02199,303.19,1.87,1.34,2025-08-14,1934,Aqua,MODIS,0,6.1NRT,285.66,6.85,D
50.22606,-90.02827,302.05,1.87,1.34,2025-08-14,1934,Aqua,MODIS,18,6.1NRT,286.36,5.62,D
49.01123,-90.90852,301.62,2.25,1.45,2025-08-14,1934,Aqua,MODIS,0,6.1NRT,286.48,9.25,D
61.16264,-109.1369,309.21,3.9,1.84,2025-08-14,1938,Aqua,MODIS,0,6.1NRT,292.17,66.69,D
49.63345,-103.85072,311.87,1.04,1.02,2025-08-14,2112,Aqua,MODIS,54,6.1NRT,298.84,6.39,D
58.58982,-116.99018,306.81,1.32,1.14,2025-08-14,2114,Aqua,MODIS,62,6.1NRT,292.53,9.69,D
55.96555,-120.38335,300.99,2.15,1.43,2025-08-14,2114,Aqua,MODIS,39,6.1NRT,287.5,9.77,D
58.58551,-117.01105,320.19,1.32,1.14,2025-08-14,2114,Aqua,MODIS,80,6.1NRT,293.6,25.68,D
57.76608,-116.67618,303.97,1.36,1.15,2025-08-14,2114,Aqua,MODIS,18,6.1NRT,285.98,7.36,D
61.16375,-109.14297,321.11,1.05,1.03,2025-08-14,2116,Aqua,MODIS,39,6.1NRT,299.21,15.51,D
62.10844,-113.22309,321.54,1,1,2025-08-14,2116,Aqua,MODIS,64,6.1NRT,295.61,16.2,D
62.10565,-113.24112,321.7,1,1,2025-08-14,2116,Aqua,MODIS,51,6.1NRT,296.55,16.55,D
62.11688,-113.2291,333.14,1,1,2025-08-14,2116,Aqua,MODIS,33,6.1NRT,296.31,26.64,D
62.11408,-113.24712,332.81,1,1,2025-08-14,2116,Aqua,MODIS,48,6.1NRT,296.98,27.42,D
62.34975,-112.69858,321.91,1,1,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,293.81,16.72,D
62.34703,-112.71678,316.34,1,1,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,294.98,11.3,D
62.93473,-117.40556,321.26,1.08,1.04,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,287.45,18.31,D
62.93966,-117.43279,320.54,1.09,1.04,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,288.1,17.75,D
65.65788,-116.84179,340.92,1,1,2025-08-14,2116,Aqua,MODIS,75,6.1NRT,294.19,44.34,D
65.65462,-116.8619,310.13,1,1,2025-08-14,2116,Aqua,MODIS,51,6.1NRT,289.72,7.93,D
65.28256,-121.5495,333.89,1.16,1.07,2025-08-14,2116,Aqua,MODIS,77,6.1NRT,300.6,38.98,D
65.31331,-121.44814,390.07,1.15,1.07,2025-08-14,2116,Aqua,MODIS,100,6.1NRT,306.48,237.35,D
65.30888,-121.4704,338.99,1.15,1.07,2025-08-14,2116,Aqua,MODIS,64,6.1NRT,302.6,42.89,D
65.32117,-121.4348,323.84,1.15,1.07,2025-08-14,2116,Aqua,MODIS,50,6.1NRT,295.98,21.66,D
65.31671,-121.45695,403.12,1.15,1.07,2025-08-14,2116,Aqua,MODIS,100,6.1NRT,309.04,330.65,D
65.32523,-121.46701,318.48,1.15,1.07,2025-08-14,2116,Aqua,MODIS,43,6.1NRT,295.3,15.49,D
65.6796,-123.60265,316.56,1.25,1.11,2025-08-14,2116,Aqua,MODIS,42,6.1NRT,298.83,12.69,D
65.68877,-123.6189,329.47,1.25,1.11,2025-08-14,2116,Aqua,MODIS,46,6.1NRT,301.25,26.57,D
65.69591,-123.68913,343.35,1.25,1.11,2025-08-14,2116,Aqua,MODIS,57,6.1NRT,304.09,47.37,D
65.72367,-123.66365,320.56,1.25,1.11,2025-08-14,2116,Aqua,MODIS,40,6.1NRT,296.84,18.71,D
65.71337,-123.71158,347.22,1.25,1.11,2025-08-14,2116,Aqua,MODIS,64,6.1NRT,297.96,68.77,D
65.70821,-123.73557,359.31,1.25,1.11,2025-08-14,2116,Aqua,MODIS,94,6.1NRT,300.6,112.63,D
65.70303,-123.75962,324.29,1.26,1.11,2025-08-14,2116,Aqua,MODIS,71,6.1NRT,296.31,28.1,D
61.19661,-106.1623,303.91,1.23,1.1,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,291.61,5.46,D
61.15257,-109.15681,355.69,1.05,1.03,2025-08-14,2116,Aqua,MODIS,85,6.1NRT,297.85,75.24,D
61.14303,-109.23151,371.51,1.05,1.02,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,298.98,124.38,D
62.12988,-112.89314,323.13,1,1,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,293.29,18.56,D
62.12712,-112.91119,334.57,1,1,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,297.04,33.02,D
62.11609,-112.98336,312.5,1,1,2025-08-14,2116,Aqua,MODIS,0,6.1NRT,293.67,8.08,D
